,day_of_year,hour,month,day_sin,day_cos,time_sin,time_cos,ambient_temperature_c,ground_temperature_c,solar_radiation_wm2,mass_flow_rate_kgs,discharge_pressure_bar,discharge_temperature_c
2026-02-27 07:40:00,58,7.666666666666667,2,0.8402480696078469,0.5422021592729844,0.90630778703665,-0.42261826174069933,-4.48,3.57,209.3,522.86,82.76,37.43
2026-02-27 08:00:00,58,8.0,2,0.8402480696078469,0.5422021592729844,0.8660254037844387,-0.4999999999999998,-4.14,3.49,97.8,528.96,84.35,37.08
2026-02-27 08:20:00,58,8.333333333333334,2,0.8402480696078469,0.5422021592729844,0.8191520442889917,-0.5735764363510462,-0.77,3.41,196.7,530.72,83.79,37.68
2026-02-27 08:40:00,58,8.666666666666666,2,0.8402480696078469,0.5422021592729844,0.7660444431189783,-0.642787609686539,-2.91,3.54,528.7,540.46,83.78,38.59
2026-02-27 09:00:00,58,9.0,2,0.8402480696078469,0.5422021592729844,0.7071067811865476,-0.7071067811865475,-2.29,3.48,571.3,534.82,84.0,37.92
2026-02-27 09:20:00,58,9.333333333333334,2,0.8402480696078469,0.5422021592729844,0.6427876096865391,-0.7660444431189782,2.34,3.37,610.2,543.42,84.25,38.39
2026-02-27 09:40:00,58,9.666666666666666,2,0.8402480696078469,0.5422021592729844,0.5735764363510464,-0.8191520442889916,3.98,3.34,645.1,546.05,84.27,39.06
2026-02-27 10:00:00,58,10.0,2,0.8402480696078469,0.5422021592729844,0.49999999999999994,-0.8660254037844387,6.94,3.69,675.8,543.47,83.72,37.63
2026-02-27 10:20:00,58,10.333333333333334,2,0.8402480696078469,0.5422021592729844,0.4226182617406995,-0.9063077870366499,7.78,3.17,182.8,530.81,84.25,38.21
2026-02-27 10:40:00,58,10.666666666666666,2,0.8402480696078469,0.5422021592729844,0.3420201433256689,-0.9396926207859083,5.04,3.25,724.0,528.67,83.02,39.89
2026-02-27 11:00:00,58,11.0,2,0.8402480696078469,0.5422021592729844,0.258819045102521,-0.9659258262890682,7.56,3.3,741.1,538.24,83.88,38.94
2026-02-27 11:20:00,58,11.333333333333334,2,0.8402480696078469,0.5422021592729844,0.17364817766693028,-0.984807753012208,11.42,3.33,223.6,549.36,83.02,39.51
2026-02-27 11:40:00,58,11.666666666666666,2,0.8402480696078469,0.5422021592729844,0.0871557427476582,-0.9961946980917455,12.81,3.8,268.8,534.65,82.28,38.9
2026-02-27 12:00:00,58,12.0,2,0.8402480696078469,0.5422021592729844,1.2246467991473532e-16,-1.0,12.59,3.67,357.3,511.12,82.32,40.1
2026-02-27 12:20:00,58,12.333333333333334,2,0.8402480696078469,0.5422021592729844,-0.08715574274765794,-0.9961946980917455,13.72,3.36,276.5,522.28,81.13,39.61
2026-02-27 12:40:00,58,12.666666666666666,2,0.8402480696078469,0.5422021592729844,-0.17364817766693003,-0.9848077530122081,14.43,3.32,753.4,519.63,81.18,40.0
2026-02-27 13:00:00,58,13.0,2,0.8402480696078469,0.5422021592729844,-0.2588190451025208,-0.9659258262890683,15.98,3.07,741.1,526.5,80.97,39.8
2026-02-27 13:20:00,58,13.333333333333334,2,0.8402480696078469,0.5422021592729844,-0.34202014332566866,-0.9396926207859084,17.31,3.1,724.0,503.58,79.51,40.98
2026-02-27 13:40:00,58,13.666666666666666,2,0.8402480696078469,0.5422021592729844,-0.4226182617406993,-0.90630778703665,16.23,3.24,173.8,512.14,79.44,40.74
2026-02-27 14:00:00,58,14.0,2,0.8402480696078469,0.5422021592729844,-0.4999999999999997,-0.8660254037844388,19.58,3.27,323.7,509.67,79.43,40.36
2026-02-27 14:20:00,58,14.333333333333334,2,0.8402480696078469,0.5422021592729844,-0.5735764363510458,-0.819152044288992,16.48,3.47,321.3,486.73,79.25,39.42
2026-02-27 14:40:00,58,14.666666666666666,2,0.8402480696078469,0.5422021592729844,-0.6427876096865389,-0.7660444431189783,17.54,3.31,355.1,497.0,79.15,39.87
2026-02-27 15:00:00,58,15.0,2,0.8402480696078469,0.5422021592729844,-0.7071067811865471,-0.7071067811865479,16.37,3.24,327.4,488.89,79.02,40.21
2026-02-27 15:20:00,58,15.333333333333334,2,0.8402480696078469,0.5422021592729844,-0.7660444431189779,-0.6427876096865395,16.98,3.28,174.2,484.79,79.39,40.5
2026-02-27 15:40:00,58,15.666666666666666,2,0.8402480696078469,0.5422021592729844,-0.8191520442889916,-0.5735764363510464,17.49,3.53,99.7,503.06,79.06,40.34
2026-02-27 16:00:00,58,16.0,2,0.8402480696078469,0.5422021592729844,-0.8660254037844385,-0.5000000000000004,14.39,3.58,211.0,511.72,79.11,41.7
2026-02-27 16:20:00,58,16.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.9063077870366497,-0.42261826174069994,14.31,3.63,381.6,485.22,79.8,40.42
2026-02-27 16:40:00,58,16.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.9396926207859084,-0.34202014332566855,12.81,3.32,327.2,496.3,80.51,40.7
2026-02-27 17:00:00,58,17.0,2,0.8402480696078469,0.5422021592729844,-0.9659258262890683,-0.25881904510252063,13.38,3.48,270.7,485.8,80.47,40.78
2026-02-27 17:20:00,58,17.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.9848077530122079,-0.1736481776669312,17.01,3.25,212.4,504.74,81.09,41.63
2026-02-27 17:40:00,58,17.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.9961946980917455,-0.08715574274765825,12.83,3.19,43.5,496.56,81.58,41.17
2026-02-27 18:00:00,58,18.0,2,0.8402480696078469,0.5422021592729844,-1.0,-1.8369701987210297e-16,11.33,3.3,17.9,506.22,82.06,41.29
2026-02-27 18:20:00,58,18.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.9961946980917455,0.08715574274765789,12.86,3.58,30.7,512.64,82.95,41.48
2026-02-27 18:40:00,58,18.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.984807753012208,0.17364817766693083,11.81,3.25,0.0,521.8,83.3,41.07
2026-02-27 19:00:00,58,19.0,2,0.8402480696078469,0.5422021592729844,-0.9659258262890684,0.2588190451025203,9.78,3.71,0.0,509.29,83.51,41.74
2026-02-27 19:20:00,58,19.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.9396926207859085,0.34202014332566816,6.39,3.28,0.0,504.27,83.6,40.71
2026-02-27 19:40:00,58,19.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.9063077870366498,0.4226182617406996,7.72,3.38,0.0,535.85,83.42,40.79
2026-02-27 20:00:00,58,20.0,2,0.8402480696078469,0.5422021592729844,-0.8660254037844386,0.5000000000000001,6.25,3.53,0.0,528.92,84.39,41.62
2026-02-27 20:20:00,58,20.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.8191520442889918,0.573576436351046,3.09,3.65,0.0,531.14,83.92,40.63
2026-02-27 20:40:00,58,20.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.7660444431189781,0.6427876096865393,4.49,3.5,0.0,533.83,84.59,41.57
2026-02-27 21:00:00,58,21.0,2,0.8402480696078469,0.5422021592729844,-0.7071067811865477,0.7071067811865474,0.95,3.72,0.0,535.81,84.17,41.24
2026-02-27 21:20:00,58,21.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.6427876096865396,0.7660444431189778,-0.54,3.33,0.0,532.05,83.57,40.62
2026-02-27 21:40:00,58,21.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.5735764363510465,0.8191520442889916,-1.02,3.27,0.0,543.11,84.26,40.19
2026-02-27 22:00:00,58,22.0,2,0.8402480696078469,0.5422021592729844,-0.5000000000000004,0.8660254037844384,-0.61,3.13,0.0,535.61,84.03,40.73
2026-02-27 22:20:00,58,22.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.4226182617407,0.9063077870366497,-2.72,3.62,0.0,552.83,83.35,40.6
2026-02-27 22:40:00,58,22.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.3420201433256686,0.9396926207859084,-4.9,3.24,0.0,534.73,83.76,40.32
2026-02-27 23:00:00,58,23.0,2,0.8402480696078469,0.5422021592729844,-0.25881904510252157,0.9659258262890681,-8.78,3.3,0.0,530.32,83.43,40.36
2026-02-27 23:20:00,58,23.333333333333332,2,0.8402480696078469,0.5422021592729844,-0.1736481776669304,0.984807753012208,-9.11,3.37,0.0,525.55,82.25,39.49
2026-02-27 23:40:00,58,23.666666666666668,2,0.8402480696078469,0.5422021592729844,-0.08715574274765743,0.9961946980917455,-8.53,3.55,0.0,533.55,82.61,40.42
2026-02-28 00:00:00,59,0.0,2,0.8494504794814806,0.527668345562516,0.0,1.0,-8.51,3.63,0.0,512.95,82.1,38.42
2026-02-28 00:20:00,59,0.3333333333333333,2,0.8494504794814806,0.527668345562516,0.08715574274765817,0.9961946980917455,-11.99,3.01,0.0,518.66,81.97,39.56
2026-02-28 00:40:00,59,0.6666666666666666,2,0.8494504794814806,0.527668345562516,0.17364817766693033,0.984807753012208,-14.68,3.9,0.0,529.77,80.37,39.58
2026-02-28 01:00:00,59,1.0,2,0.8494504794814806,0.527668345562516,0.25881904510252074,0.9659258262890683,-13.93,3.49,0.0,528.75,80.81,39.64
2026-02-28 01:20:00,59,1.3333333333333333,2,0.8494504794814806,0.527668345562516,0.3420201433256687,0.9396926207859084,-12.28,3.07,0.0,521.13,80.2,38.77
2026-02-28 01:40:00,59,1.6666666666666665,2,0.8494504794814806,0.527668345562516,0.4226182617406994,0.9063077870366499,-15.16,3.53,0.0,500.81,79.7,38.82
2026-02-28 02:00:00,59,2.0,2,0.8494504794814806,0.527668345562516,0.49999999999999994,0.8660254037844387,-13.04,3.81,0.0,504.46,79.53,38.43
2026-02-28 02:20:00,59,2.3333333333333335,2,0.8494504794814806,0.527668345562516,0.5735764363510462,0.8191520442889918,-14.42,3.82,0.0,488.04,79.75,37.97
2026-02-28 02:40:00,59,2.6666666666666665,2,0.8494504794814806,0.527668345562516,0.6427876096865393,0.766044443118978,-18.76,3.13,0.0,491.64,79.73,37.77
2026-02-28 03:00:00,59,3.0,2,0.8494504794814806,0.527668345562516,0.7071067811865476,0.7071067811865476,-17.32,3.39,0.0,496.99,79.12,37.14
2026-02-28 03:20:00,59,3.3333333333333335,2,0.8494504794814806,0.527668345562516,0.766044443118978,0.6427876096865394,-15.14,3.19,0.0,492.51,79.29,37.17
2026-02-28 03:40:00,59,3.6666666666666665,2,0.8494504794814806,0.527668345562516,0.8191520442889917,0.5735764363510462,-16.26,2.99,0.0,491.71,79.25,37.59
2026-02-28 04:00:00,59,4.0,2,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,-13.31,3.54,0.0,497.9,79.5,38.2
2026-02-28 04:20:00,59,4.333333333333333,2,0.8494504794814806,0.527668345562516,0.9063077870366498,0.4226182617406996,-11.25,3.55,0.0,501.3,79.08,36.38
2026-02-28 04:40:00,59,4.666666666666667,2,0.8494504794814806,0.527668345562516,0.9396926207859084,0.3420201433256686,-12.24,3.29,0.0,485.7,80.04,36.66
2026-02-28 05:00:00,59,5.0,2,0.8494504794814806,0.527668345562516,0.9659258262890683,0.25881904510252074,-15.16,3.63,0.0,496.93,79.39,37.1
2026-02-28 05:20:00,59,5.333333333333333,2,0.8494504794814806,0.527668345562516,0.984807753012208,0.17364817766693041,-12.92,3.45,0.0,495.59,81.3,37.14
2026-02-28 05:40:00,59,5.666666666666667,2,0.8494504794814806,0.527668345562516,0.9961946980917455,0.08715574274765814,-11.58,3.3,30.8,504.54,80.98,37.99
2026-02-28 06:00:00,59,6.0,2,0.8494504794814806,0.527668345562516,1.0,6.123233995736766e-17,-9.26,3.3,23.5,503.88,82.03,37.22
2026-02-28 06:20:00,59,6.333333333333333,2,0.8494504794814806,0.527668345562516,0.9961946980917455,-0.08715574274765801,-9.96,3.24,58.7,501.84,82.2,37.83
2026-02-28 06:40:00,59,6.666666666666667,2,0.8494504794814806,0.527668345562516,0.984807753012208,-0.1736481776669303,-9.0,3.31,213.1,513.83,82.9,37.52
2026-02-28 07:00:00,59,7.0,2,0.8494504794814806,0.527668345562516,0.9659258262890683,-0.25881904510252063,-5.48,3.47,271.6,490.69,83.06,38.32
2026-02-28 07:20:00,59,7.333333333333333,2,0.8494504794814806,0.527668345562516,0.9396926207859084,-0.3420201433256685,-4.2,3.48,82.3,531.18,84.02,37.4
2026-02-28 07:40:00,59,7.666666666666667,2,0.8494504794814806,0.527668345562516,0.90630778703665,-0.42261826174069933,-4.89,3.61,383.0,525.01,83.92,37.27
2026-02-28 08:00:00,59,8.0,2,0.8494504794814806,0.527668345562516,0.8660254037844387,-0.4999999999999998,-2.69,3.41,157.9,511.46,84.52,37.63
2026-02-28 08:20:00,59,8.333333333333334,2,0.8494504794814806,0.527668345562516,0.8191520442889917,-0.5735764363510462,-4.1,3.16,484.4,522.35,84.08,38.02
2026-02-28 08:40:00,59,8.666666666666666,2,0.8494504794814806,0.527668345562516,0.7660444431189783,-0.642787609686539,0.24,3.44,530.6,543.12,84.76,36.99
2026-02-28 09:00:00,59,9.0,2,0.8494504794814806,0.527668345562516,0.7071067811865476,-0.7071067811865475,-1.06,3.35,324.7,545.93,84.62,37.56
2026-02-28 09:20:00,59,9.333333333333334,2,0.8494504794814806,0.527668345562516,0.6427876096865391,-0.7660444431189782,0.77,3.31,612.3,536.14,84.4,39.45
2026-02-28 09:40:00,59,9.666666666666666,2,0.8494504794814806,0.527668345562516,0.5735764363510464,-0.8191520442889916,4.05,3.28,268.6,533.88,84.49,39.01
2026-02-28 10:00:00,59,10.0,2,0.8494504794814806,0.527668345562516,0.49999999999999994,-0.8660254037844387,5.03,3.3,678.2,556.96,84.27,39.32
2026-02-28 10:20:00,59,10.333333333333334,2,0.8494504794814806,0.527668345562516,0.4226182617406995,-0.9063077870366499,5.4,3.47,704.7,540.65,83.45,38.82
2026-02-28 10:40:00,59,10.666666666666666,2,0.8494504794814806,0.527668345562516,0.3420201433256689,-0.9396926207859083,6.41,3.55,726.5,536.82,83.27,37.99
2026-02-28 11:00:00,59,11.0,2,0.8494504794814806,0.527668345562516,0.258819045102521,-0.9659258262890682,10.88,3.22,320.3,532.67,83.33,38.74
2026-02-28 11:20:00,59,11.333333333333334,2,0.8494504794814806,0.527668345562516,0.17364817766693028,-0.984807753012208,9.97,3.43,135.3,524.99,83.51,39.07
2026-02-28 11:40:00,59,11.666666666666666,2,0.8494504794814806,0.527668345562516,0.0871557427476582,-0.9961946980917455,12.94,3.28,763.5,527.11,82.61,39.58
2026-02-28 12:00:00,59,12.0,2,0.8494504794814806,0.527668345562516,1.2246467991473532e-16,-1.0,11.19,3.32,766.0,523.78,81.95,39.57
2026-02-28 12:20:00,59,12.333333333333334,2,0.8494504794814806,0.527668345562516,-0.08715574274765794,-0.9961946980917455,13.92,3.8,233.0,520.81,81.04,40.18
2026-02-28 12:40:00,59,12.666666666666666,2,0.8494504794814806,0.527668345562516,-0.17364817766693003,-0.9848077530122081,15.74,3.35,756.0,514.77,81.02,39.32
2026-02-28 13:00:00,59,13.0,2,0.8494504794814806,0.527668345562516,-0.2588190451025208,-0.9659258262890683,12.83,3.48,743.7,523.1,80.25,39.46
2026-02-28 13:20:00,59,13.333333333333334,2,0.8494504794814806,0.527668345562516,-0.34202014332566866,-0.9396926207859084,16.48,3.25,726.5,499.38,80.47,39.86
2026-02-28 13:40:00,59,13.666666666666666,2,0.8494504794814806,0.527668345562516,-0.4226182617406993,-0.90630778703665,17.7,3.07,704.7,509.31,79.78,40.55
2026-02-28 14:00:00,59,14.0,2,0.8494504794814806,0.527668345562516,-0.4999999999999997,-0.8660254037844388,18.13,3.72,678.2,495.75,79.39,40.54
2026-02-28 14:20:00,59,14.333333333333334,2,0.8494504794814806,0.527668345562516,-0.5735764363510458,-0.819152044288992,16.14,3.23,647.4,495.6,79.34,39.55
2026-02-28 14:40:00,59,14.666666666666666,2,0.8494504794814806,0.527668345562516,-0.6427876096865389,-0.7660444431189783,18.74,3.17,612.3,493.19,79.25,40.79
2026-02-28 15:00:00,59,15.0,2,0.8494504794814806,0.527668345562516,-0.7071067811865471,-0.7071067811865479,16.11,3.2,573.3,480.95,79.43,40.56
2026-02-28 15:20:00,59,15.333333333333334,2,0.8494504794814806,0.527668345562516,-0.7660444431189779,-0.6427876096865395,18.67,3.54,163.8,487.17,79.96,40.94
2026-02-28 15:40:00,59,15.666666666666666,2,0.8494504794814806,0.527668345562516,-0.8191520442889916,-0.5735764363510464,16.82,3.25,96.7,491.95,79.51,40.84
2026-02-28 16:00:00,59,16.0,2,0.8494504794814806,0.527668345562516,-0.8660254037844385,-0.5000000000000004,17.87,3.54,435.1,500.24,80.06,40.64
2026-02-28 16:20:00,59,16.333333333333332,2,0.8494504794814806,0.527668345562516,-0.9063077870366497,-0.42261826174069994,14.63,3.51,157.5,483.05,79.43,40.23
2026-02-28 16:40:00,59,16.666666666666668,2,0.8494504794814806,0.527668345562516,-0.9396926207859084,-0.34202014332566855,18.27,3.35,169.2,490.63,80.97,40.51
2026-02-28 17:00:00,59,17.0,2,0.8494504794814806,0.527668345562516,-0.9659258262890683,-0.25881904510252063,15.59,3.36,271.6,491.11,80.98,41.99
2026-02-28 17:20:00,59,17.333333333333332,2,0.8494504794814806,0.527668345562516,-0.9848077530122079,-0.1736481776669312,15.74,3.67,75.9,508.72,81.02,41.6
2026-02-28 17:40:00,59,17.666666666666668,2,0.8494504794814806,0.527668345562516,-0.9961946980917455,-0.08715574274765825,14.05,3.52,49.7,492.1,81.13,41.47
2026-02-28 18:00:00,59,18.0,2,0.8494504794814806,0.527668345562516,-1.0,-1.8369701987210297e-16,11.79,3.64,44.0,506.39,81.94,41.35
2026-02-28 18:20:00,59,18.333333333333332,2,0.8494504794814806,0.527668345562516,-0.9961946980917455,0.08715574274765789,11.85,3.25,30.8,503.77,82.3,41.69
2026-02-28 18:40:00,59,18.666666666666668,2,0.8494504794814806,0.527668345562516,-0.984807753012208,0.17364817766693083,13.21,3.19,0.0,498.39,82.36,40.92
2026-02-28 19:00:00,59,19.0,2,0.8494504794814806,0.527668345562516,-0.9659258262890684,0.2588190451025203,8.58,3.4,0.0,518.95,83.42,41.72
2026-02-28 19:20:00,59,19.333333333333332,2,0.8494504794814806,0.527668345562516,-0.9396926207859085,0.34202014332566816,10.19,3.35,0.0,529.85,83.42,42.03
2026-02-28 19:40:00,59,19.666666666666668,2,0.8494504794814806,0.527668345562516,-0.9063077870366498,0.4226182617406996,6.17,3.68,0.0,519.17,84.18,40.84
2026-02-28 20:00:00,59,20.0,2,0.8494504794814806,0.527668345562516,-0.8660254037844386,0.5000000000000001,5.92,3.78,0.0,528.74,84.15,42.05
2026-02-28 20:20:00,59,20.333333333333332,2,0.8494504794814806,0.527668345562516,-0.8191520442889918,0.573576436351046,5.58,2.92,0.0,535.71,84.32,40.74
2026-02-28 20:40:00,59,20.666666666666668,2,0.8494504794814806,0.527668345562516,-0.7660444431189781,0.6427876096865393,2.2,3.32,0.0,526.24,84.45,40.73
2026-02-28 21:00:00,59,21.0,2,0.8494504794814806,0.527668345562516,-0.7071067811865477,0.7071067811865474,1.52,3.43,0.0,539.5,84.94,40.27
2026-02-28 21:20:00,59,21.333333333333332,2,0.8494504794814806,0.527668345562516,-0.6427876096865396,0.7660444431189778,-1.41,3.12,0.0,540.5,84.33,41.02
2026-02-28 21:40:00,59,21.666666666666668,2,0.8494504794814806,0.527668345562516,-0.5735764363510465,0.8191520442889916,-1.39,3.3,0.0,536.02,83.84,40.38
2026-02-28 22:00:00,59,22.0,2,0.8494504794814806,0.527668345562516,-0.5000000000000004,0.8660254037844384,-3.63,3.29,0.0,527.58,83.85,40.7
2026-02-28 22:20:00,59,22.333333333333332,2,0.8494504794814806,0.527668345562516,-0.4226182617407,0.9063077870366497,-5.7,3.64,0.0,541.36,83.43,40.06
2026-02-28 22:40:00,59,22.666666666666668,2,0.8494504794814806,0.527668345562516,-0.3420201433256686,0.9396926207859084,-9.56,3.37,0.0,540.86,83.48,39.98
2026-02-28 23:00:00,59,23.0,2,0.8494504794814806,0.527668345562516,-0.25881904510252157,0.9659258262890681,-8.56,3.42,0.0,531.36,83.41,39.91
2026-02-28 23:20:00,59,23.333333333333332,2,0.8494504794814806,0.527668345562516,-0.1736481776669304,0.984807753012208,-7.38,3.44,0.0,536.14,82.3,40.42
2026-02-28 23:40:00,59,23.666666666666668,2,0.8494504794814806,0.527668345562516,-0.08715574274765743,0.9961946980917455,-8.8,3.55,0.0,534.37,82.2,39.62
2026-03-01 00:00:00,60,0.0,3,0.8584015232918917,0.512978386299228,0.0,1.0,-8.47,3.64,0.0,543.18,81.7,40.22
2026-03-01 00:20:00,60,0.3333333333333333,3,0.8584015232918917,0.512978386299228,0.08715574274765817,0.9961946980917455,-8.82,3.41,0.0,523.93,80.86,40.1
2026-03-01 00:40:00,60,0.6666666666666666,3,0.8584015232918917,0.512978386299228,0.17364817766693033,0.984807753012208,-12.26,3.38,0.0,541.55,82.17,39.34
2026-03-01 01:00:00,60,1.0,3,0.8584015232918917,0.512978386299228,0.25881904510252074,0.9659258262890683,-11.72,3.4,0.0,528.63,81.22,38.59
2026-03-01 01:20:00,60,1.3333333333333333,3,0.8584015232918917,0.512978386299228,0.3420201433256687,0.9396926207859084,-14.39,3.66,0.0,503.64,79.87,38.58
2026-03-01 01:40:00,60,1.6666666666666665,3,0.8584015232918917,0.512978386299228,0.4226182617406994,0.9063077870366499,-16.05,3.56,0.0,505.67,79.53,39.11
2026-03-01 02:00:00,60,2.0,3,0.8584015232918917,0.512978386299228,0.49999999999999994,0.8660254037844387,-11.54,3.65,0.0,508.34,79.24,38.18
2026-03-01 02:20:00,60,2.3333333333333335,3,0.8584015232918917,0.512978386299228,0.5735764363510462,0.8191520442889918,-14.72,3.36,0.0,494.25,79.72,38.3
2026-03-01 02:40:00,60,2.6666666666666665,3,0.8584015232918917,0.512978386299228,0.6427876096865393,0.766044443118978,-13.18,3.49,0.0,497.1,79.23,37.93
2026-03-01 03:00:00,60,3.0,3,0.8584015232918917,0.512978386299228,0.7071067811865476,0.7071067811865476,-13.99,3.41,0.0,493.81,79.28,37.07
2026-03-01 03:20:00,60,3.3333333333333335,3,0.8584015232918917,0.512978386299228,0.766044443118978,0.6427876096865394,-13.69,3.41,0.0,487.75,79.44,37.67
2026-03-01 03:40:00,60,3.6666666666666665,3,0.8584015232918917,0.512978386299228,0.8191520442889917,0.5735764363510462,-14.52,3.58,0.0,480.4,79.44,38.45
2026-03-01 04:00:00,60,4.0,3,0.8584015232918917,0.512978386299228,0.8660254037844386,0.5000000000000001,-12.43,2.96,0.0,483.66,79.68,37.49
2026-03-01 04:20:00,60,4.333333333333333,3,0.8584015232918917,0.512978386299228,0.9063077870366498,0.4226182617406996,-15.87,3.6,0.0,500.08,80.02,37.39
2026-03-01 04:40:00,60,4.666666666666667,3,0.8584015232918917,0.512978386299228,0.9396926207859084,0.3420201433256686,-13.78,3.4,0.0,486.56,79.55,36.69
2026-03-01 05:00:00,60,5.0,3,0.8584015232918917,0.512978386299228,0.9659258262890683,0.25881904510252074,-11.72,3.55,0.0,483.93,80.8,36.81
2026-03-01 05:20:00,60,5.333333333333333,3,0.8584015232918917,0.512978386299228,0.984807753012208,0.17364817766693041,-9.88,3.7,0.0,490.07,80.97,38.06
2026-03-01 05:40:00,60,5.666666666666667,3,0.8584015232918917,0.512978386299228,0.9961946980917455,0.08715574274765814,-11.23,3.74,31.0,497.52,81.13,37.16
2026-03-01 06:00:00,60,6.0,3,0.8584015232918917,0.512978386299228,1.0,6.123233995736766e-17,-11.07,3.26,30.0,497.78,81.42,37.27
2026-03-01 06:20:00,60,6.333333333333333,3,0.8584015232918917,0.512978386299228,0.9961946980917455,-0.08715574274765801,-8.86,3.67,70.1,504.99,81.95,38.16
2026-03-01 06:40:00,60,6.666666666666667,3,0.8584015232918917,0.512978386299228,0.984807753012208,-0.1736481776669303,-8.04,3.8,77.5,510.85,82.73,37.5
2026-03-01 07:00:00,60,7.0,3,0.8584015232918917,0.512978386299228,0.9659258262890683,-0.25881904510252063,-5.6,3.61,272.6,514.72,82.73,37.98
2026-03-01 07:20:00,60,7.333333333333333,3,0.8584015232918917,0.512978386299228,0.9396926207859084,-0.3420201433256685,-7.41,3.39,111.4,513.44,83.11,37.03
2026-03-01 07:40:00,60,7.666666666666667,3,0.8584015232918917,0.512978386299228,0.90630778703665,-0.42261826174069933,-3.06,3.31,384.3,528.96,83.04,37.63
2026-03-01 08:00:00,60,8.0,3,0.8584015232918917,0.512978386299228,0.8660254037844387,-0.4999999999999998,-2.11,3.5,232.7,531.93,83.25,38.44
2026-03-01 08:20:00,60,8.333333333333334,3,0.8584015232918917,0.512978386299228,0.8191520442889917,-0.5735764363510462,0.83,3.29,104.2,526.88,84.97,37.92
2026-03-01 08:40:00,60,8.666666666666666,3,0.8584015232918917,0.512978386299228,0.7660444431189783,-0.642787609686539,-1.18,3.32,98.1,537.67,84.0,37.97
2026-03-01 09:00:00,60,9.0,3,0.8584015232918917,0.512978386299228,0.7071067811865476,-0.7071067811865475,1.44,3.69,575.4,524.34,84.56,38.82
2026-03-01 09:20:00,60,9.333333333333334,3,0.8584015232918917,0.512978386299228,0.6427876096865391,-0.7660444431189782,5.54,3.47,114.4,555.17,83.92,38.48
2026-03-01 09:40:00,60,9.666666666666666,3,0.8584015232918917,0.512978386299228,0.5735764363510464,-0.8191520442889916,4.31,3.29,649.7,529.15,84.32,38.46
2026-03-01 10:00:00,60,10.0,3,0.8584015232918917,0.512978386299228,0.49999999999999994,-0.8660254037844387,5.29,3.61,680.6,530.16,84.91,38.69
2026-03-01 10:20:00,60,10.333333333333334,3,0.8584015232918917,0.512978386299228,0.4226182617406995,-0.9063077870366499,6.77,3.33,707.2,534.39,83.45,39.66
2026-03-01 10:40:00,60,10.666666666666666,3,0.8584015232918917,0.512978386299228,0.3420201433256689,-0.9396926207859083,9.39,3.25,397.4,540.88,82.89,39.69
2026-03-01 11:00:00,60,11.0,3,0.8584015232918917,0.512978386299228,0.258819045102521,-0.9659258262890682,11.03,3.68,301.4,537.83,83.57,39.12
2026-03-01 11:20:00,60,11.333333333333334,3,0.8584015232918917,0.512978386299228,0.17364817766693028,-0.984807753012208,10.95,3.58,245.1,534.91,82.15,39.48
2026-03-01 11:40:00,60,11.666666666666666,3,0.8584015232918917,0.512978386299228,0.0871557427476582,-0.9961946980917455,13.17,3.66,425.4,532.3,81.52,40.16
2026-03-01 12:00:00,60,12.0,3,0.8584015232918917,0.512978386299228,1.2246467991473532e-16,-1.0,12.59,3.34,310.3,539.05,81.42,40.04
2026-03-01 12:20:00,60,12.333333333333334,3,0.8584015232918917,0.512978386299228,-0.08715574274765794,-0.9961946980917455,13.62,3.14,340.4,523.41,81.36,39.48
2026-03-01 12:40:00,60,12.666666666666666,3,0.8584015232918917,0.512978386299228,-0.17364817766693003,-0.9848077530122081,14.51,3.75,758.7,515.28,81.32,38.75
2026-03-01 13:00:00,60,13.0,3,0.8584015232918917,0.512978386299228,-0.2588190451025208,-0.9659258262890683,16.29,3.53,230.2,510.62,80.27,39.58
2026-03-01 13:20:00,60,13.333333333333334,3,0.8584015232918917,0.512978386299228,-0.34202014332566866,-0.9396926207859084,16.77,3.36,364.5,520.16,79.74,40.23
2026-03-01 13:40:00,60,13.666666666666666,3,0.8584015232918917,0.512978386299228,-0.4226182617406993,-0.90630778703665,15.32,3.75,707.2,513.15,79.16,39.59
2026-03-01 14:00:00,60,14.0,3,0.8584015232918917,0.512978386299228,-0.4999999999999997,-0.8660254037844388,17.49,3.29,680.6,516.15,79.5,39.72
2026-03-01 14:20:00,60,14.333333333333334,3,0.8584015232918917,0.512978386299228,-0.5735764363510458,-0.819152044288992,17.12,3.68,334.8,498.26,79.56,40.75
